"","Condition_GF_vs_wt","Condition_GF_vs_bA.A","Condition_GF_vs_bJ.A","Condition_GF_vs_bE.A","Condition_bA.A_vs_wt","Condition_bJ.A_vs_wt","Condition_bE.A_vs_wt","Condition_bE.A_bJ.A_bA.A_vs_wt","Condition_bE.A_bJ.A_bA.A_vs_GF","Condition_bE.A_bJ.A_bA.A_vs_GF_wt"
"NVE18840",0,0,0,0,0,0,0,0,0,0
"NVE18841",0,0,0,0,0,0,0,0,0,0
"NVE18842",0,0,0,0,0,0,0,0,0,0
"NVE18843",0,0,0,0,0,0,0,0,0,0
"NVE18844",0,0,0,0,0,0,0,0,0,0
"NVE18845",0,0,0,0,0,0,0.61323838250172,0,0,0
"NVE18846",0,0,0,0,0,0,0,0,0,0
"NVE18847",0,0,0,0,0,0,0,0,0,0
"NVE18848",0,0,0,0,0,0,0,0,0,0
"NVE18849",0,0,0,0,-1.22233104875159,-0.84576941831369,-1.34439252311558,-1.80232301001443,-1.1893915533228,-1.99447654340602
"NVE18850",0,0,0,0,0,0,0,0,0,0
"NVE18851",0,0,0,0,0,0,0,0,0,0
"NVE18852",0,0,0,0,-0.47754766261598,-0.479072179876908,-0.455093067764522,-0.789442295855146,-0.645479966249586,-0.956615273450718
"NVE18853",0,0,0,0,0.476622486332127,0,0,0.43197197657664,0,0.394154353222405
"NVE18854",0,0,0,0,0,0,0,0,0,0
"NVE18855",0,0,0,0,0,0,0,0,0,0
"NVE18856",0,0,0,0,0.646648379992451,0,0,0.74199605843757,0,0
"NVE18857",0,0,0,0,0,0,0,0,0,0
"NVE18858",0,0,0,0,0,0,0,0,0,0
"NVE18859",0,0,0,0,0,0,0,0,0,0
"NVE18860",0,0,0,0,0,0,0,0,0,0
"NVE18861",0,-0.275065152408324,0,0,0.480204578040941,0.360005294314857,0.288505352624055,0.595173818893097,0.39003439326048,0.656805096303859
"NVE18862",0,0,0,0,0.509212667594096,0,0.511774154293754,0.672840699510803,0,0.800372942813113
"NVE18863",0,0,0,0,-0.420048437955663,0,-0.444885621687504,-0.610295625494232,-0.415223129602159,-0.683679541478779
"NVE18864",0,0,0,0,-0.483081307117212,0,0,-0.539330772202552,0,-0.66763895815216
"NVE18865",0,0,0,0,0,0,0,0,0,0
"NVE18866",0,0,0,0,0.242405160375553,0,0,0.272743371357325,0,0
"NVE18867",0,0,0,0,0,0,0,0,0,0
"NVE18868",0,0,0,0,0,0,0,0,0,0
"NVE18869",0,0,0,0,0,0,0,0,0,0
"NVE18870",0,0,0,0,0,0,0,0,0,0
"NVE18871",0,0,0,0,0,0,0,0,0,0
"NVE18872",0,0,0,0,0,0,0,0,0,0
"NVE18873",0,0,0,0,0,0,0,0,0,0
"NVE18874",0,0,0,0,0,0,0,0,0,0
"NVE18875",0,0,0,0,0,0,0,0,0,0
"NVE18876",0,0,0,0,0,0,0,0,0,0
"NVE18877",0,0,0,0,0,0,0,0,0,0
"NVE18878",0,0,0,0,0,0,0,0,0,0
"NVE18879",0.506675009400019,0,0,0,0.655765722959117,0,0.51491045946213,0.684538897453133,0,0.574934868048385
"NVE18880",0,0,0,0,0,0,0,0,0,0
"NVE18881",0.46815816358413,0,0,0,0.432746010978242,0,0.394087674151298,0.458536803911418,0,0
"NVE18882",0,0.555183438860173,0,0,-0.94833173977824,-0.525053753309706,-0.716228167581902,-1.15650857464834,-0.763360273730269,-1.27991281674102
"NVE18883",0,0,0,0,0,0,0,0,0,0
"NVE18884",0,0,0,0,0,0,0,0,0,0
"NVE18885",0,0,0,0,0,0,0,0,0,0
"NVE18886",0,0.37343864333752,0,0,-0.42071187780859,0,0,-0.504529887611167,-0.457256653140097,-0.641191446306561
"NVE18887",0,0,0,0,0,0,0,0,0,0
"NVE18888",0,0,0,0,0,0,0,0,0,0
"NVE18889",0,0,0,0,0,0,0,0,0,0
"NVE18890",0,0,0,0,0,0,0,0,0,0
"NVE18891",0,0,0,0,0,0,0,0,0,0
"NVE18892",0,0,0,0,0,0,0,0,0,0
"NVE18893",0,0,0,0,-0.556125920113947,-0.47807291160411,-0.596750512014609,-0.851226544174637,-0.532869746791881,-0.922731146570896
"NVE18894",0,0,0,0,-0.797868791093308,0,0,-0.802532118446667,0,0
"NVE18895",0,0,0,0,-0.524010194184769,0,-0.602344746334951,-0.798967119698765,0,-0.910091426992928
"NVE18896",0,0,0,0,0,0,0,0,0,0
"NVE18897",0,0,0,0,0,0,0,0,0,0
"NVE18898",-0.658387848842848,0,0,0,-0.738778948295379,0,-0.516484840250575,-0.707757423254745,0,0
"NVE18899",0,0,0,0,0,0,0,0,0,0
"NVE18900",0,0,0,0,0,0,0,0,0,0
"NVE18901",0.291351056252169,0,0,0,0.521307539638855,0.352272361771498,0.443811417847507,0.673894755067358,0.382543698815189,0.70429198091044
"NVE18902",0,0,0,0,0,0,0,0,0,0
"NVE18903",0,-0.320534065530371,0,-0.357304877738293,0,0,0,0.370520842672252,0.511942153257835,0.588308205637301
"NVE18904",0,0,0,0,0,0,0,0,0,0
"NVE18905",0,0,0,0,0,0,0,0,0,0
"NVE18906",0,0,0,0,-0.639220714582098,0,0,-0.726967926408379,0,-0.804387321109163
"NVE18907",0,0,0,0,0,0,0,0,0,0
"NVE18908",0,0,0,0,0,0,0,0,0,0
"NVE18909",0,0,0,0,0.228083829828296,0,0.279894177633064,0.330961715751421,0.268229172593916,0.39946010607088
"NVE18910",0,0,0,0,0,0,0,0,0,0
"NVE18911",0,-0.350106492501752,0,0,0.49196695989809,0.369290213993096,0.388816367046733,0.693300393898538,0.5514399265022,0.829826500021891
"NVE18912",0,0,0,0,0,0,0,0,0,0
"NVE18913",0,0,0,0,0,0,0,0,0,0
"NVE18914",-0.287022307891292,0,0,0,-0.418468258688744,0,-0.293246963792617,-0.361121838379221,0,0
"NVE18915",0,-0.68907829928925,0,-0.777522901054245,0,0,0,0.85577295730888,1.20229523332658,1.37204527536039
"NVE18916",0,-0.796660615852872,-0.765013629027378,-1.33068160223236,0.590974090956434,0.559327104130941,1.12499507733592,1.44745276601104,1.65313929090748,2.06706104411361
"NVE18917",0,0,0,0,0,0,0,0,0,0
"NVE18918",0,0,0,0,0,0,0,0,0,0
"NVE18919",0,0,0,0,0,0,0,0,0,0
"NVE18920",0,0,0,0.468661852125951,-0.371512145203574,-0.439784237818442,-0.516310868881523,-0.777504104745155,-0.729855087989583,-1.00490666156877
"NVE18921",0,0,0,0,-0.599680364853444,-0.608863151363777,-0.53992855031041,-0.897887758563375,0,-0.94519190659995
"NVE18922",0,0,0,0,-0.642386577138865,0,-0.529021151615333,-0.873134830618407,-0.601298888810861,-0.98295613233062
"NVE18923",0,0,0,0,0.408836182549003,0,0.435151207669853,0.558199314224768,0,0.566534473185474
"NVE18924",0,0,0,0,-0.54871994560182,-0.43641666267482,-0.477924174665767,-0.794891442002424,-0.587530305847624,-0.921614976317615
"NVE18925",-0.322683464944933,0.418040124763292,0,0,-0.740723589708225,-0.542556657892874,-0.493441555700703,-0.93695910118025,-0.614275636235317,-1.03415698729609
"NVE18926",0.375640497982049,0,0,0,0.570796205839142,0.410569851096587,0.370545887296448,0.660891467177716,0,0.630761207722898
"NVE18927",0,0,0,0,0,0,0,0,0,0
"NVE18928",0,0,0,0,0,0,0,0,0,0
"NVE18929",0,0,0,0,-0.672271479361037,-0.675935058698975,-0.763738459983456,-1.09728219547979,0,-1.17990230807254
"NVE18930",0,0,0,0,0,0,0,0,0,0
"NVE18931",0,0,0,0,-0.450004768751965,-0.319638666143865,-0.424963030037916,-0.603458485081112,0,-0.615770192774042
"NVE18932",0.38618744872617,0,0,0,0.496993339792654,0,0,0.429598678349304,0,0
"NVE18933",0.566868167802322,0,0,0,0.636820072475555,0,0,0.479759544032987,0,0
"NVE18934",0,0,0,0,0.663286469689203,0,0.600947327795355,0.714978286675769,0,0.675324432482915
"NVE18935",0,0,0,0,0.407146018313936,0,0,0,0,0
"NVE18936",0,-0.480004428353375,0,0,0.635686638838715,0.45092970835131,0,0.653010819211533,0.497328608726193,0.766892570191389
"NVE18937",0,0,0,0,0,0,0,0,0,0
"NVE18938",0,0,0,0,0,0,0,0,0,0
"NVE18939",0,0,0,0,0,0,0,0,0,0
"NVE18940",0,0,0,0,-0.60616739279849,-0.470392302419541,-0.559981050305835,-0.876936167264378,-0.614467373898569,-0.994269663028313
"NVE18941",0,0,0,0,0,0,0,0,0,0
"NVE18942",0,0,0,0,0,0,0.34596678254888,0.291174055769109,0,0
"NVE18943",0,-0.236918090472204,0,0,0,0,0,0,0.279159841845538,0.274786808200664
"NVE18944",0,0,0,0,0,0,0,0,0,0
"NVE18945",0,0,0,0,0,0,0,0,0,0
"NVE18946",-0.341760422298464,0,0,0,0,0,0,0,0,0
"NVE18947",0.455764961781678,0,0,0,0.720637152242783,0.465075297522158,0.564316499580849,0.867711926341122,0.411946964559444,0.853105476061778
"NVE18948",0,0,0,0,0,0,0,0,0,0
"NVE18949",0,0,0,0,0,0,0,0,0,0
"NVE18950",0,0.774752725869937,0,0,-1.33711827953,-0.815694381831525,-1.08955704896689,-1.7204753303033,-1.15810977664323,-1.91905696665579
"NVE18951",0.792976282706894,0,0,0,0.725094291489301,0.51650587842087,0.612120186576218,0.795042071668873,0,0
"NVE18952",0,0,0,0,0,0,0,0,0,0
"NVE18953",0,0,0,0,0,0,0,0,0,-0.552263167166443
"NVE18954",0,0,0,0,0,0,0,0,0,0
"NVE18955",-0.716624234457802,0,0,0,-1.07311413120351,-0.672267878630736,-0.852368032681532,-1.27200002821906,0,-1.21825080090962
"NVE18956",0,0,0,0,-1.03096268993548,-0.706539125595758,-0.894557060371489,-1.32438116641773,0,-1.34108539308354
"NVE18957",0,0,0,0,-0.955613923559954,-0.716965403804698,-0.829825609683163,-1.29022812863982,0,-1.36828046903431
"NVE18958",0,0,0,0,-0.964534497712017,-0.687128775571745,-0.792349624727382,-1.26315689801893,0,-1.34545890348399
"NVE18959",0.94778873470191,0,0,0,0.803914954992076,0.615696511097471,0.768022910644728,0.93346574345977,0,0
"NVE18960",0.607684529851971,0,0,0,0,0,0,0,0,0
"NVE18961",0.622421222706599,0,0,0,0.482380114317989,0,0.701861432138549,0.720251234309538,0,0
"NVE18962",0,0,0,0,0,0,0,0,0,0
"NVE18963",0,0,0,0,-0.267525709894981,0,0,0,0,0
"NVE18964",0,0,0,0,0,0,-0.366365802330177,-0.371654606245403,0,-0.477126235654867
"NVE18965",0,-0.364326608490219,0,0,0.54353042527822,0,0.387908071054078,0.661783631820292,0.482579815032291,0.762908514681903
"NVE18966",0,0,0,0,0.522639627307506,0.538176511375725,0.473775440947394,0.78654062607698,0,0.825028962051047
"NVE18967",0,0,0,0,0,0,-0.423009199594344,-0.462502052334648,0,0
"NVE18968",0,0,0,0,0,0,0,0,0,0
"NVE18969",0,0,0,0,0,0,0,0,0,0
"NVE18970",0,0,0,0,0,0,0,0,0,0
"NVE18971",0,-0.53088510988818,0,0,0.494340523825434,0.356100287507259,0,0.696830507915777,0.733375093978524,0.953469929506671
"NVE18972",0,0,0,0,-0.787386163579492,0,-0.697632588414105,-1.01209443366951,-0.642046257683378,-1.10276078615707
"NVE18973",0,0.703418286480257,0,0,-1.27124477088723,-0.875279534526705,-1.1085822114586,-1.72593287421747,-1.1581063898105,-1.92269321113803
"NVE18974",0.89566045720842,0,0,0,0.759855948249669,0.641558788368553,0.696765211905807,0.900644198233074,0,0
"NVE18975",0,0,0,0,-0.67705268786838,0,-0.540014347076842,-0.815291396126849,-0.550464920857804,-0.910504587207086
"NVE18976",-0.364407152924917,0,0,0,-0.441761647182096,-0.419796414664563,-0.4036185386748,-0.61334248084008,0,-0.574852387755852
"NVE18977",0,0,0,0,0,0,0,0,0,0
"NVE18978",0,0,0,0,0,0,0,0,0,0
"NVE18979",0,0,0,0,0.47835323919226,0,0.483812925779001,0.693288237509192,0,0.746530198915079
"NVE18980",0,0,0,0,0,0,0,0,0,0
"NVE18981",0,0,0,0,0,0,0,0,0,0
"NVE18982",0,0,0,0,-0.519251014251374,0,0,-0.441501007287929,0,-0.410535311532736
"NVE18983",0,0,0,0,0,0,0,0,0,0
"NVE18984",0,0,0,0,0,0,0,0,0,0
"NVE18985",-0.542574144358951,0.832753726709461,0,0,-1.37532787106841,-0.857055451054214,-1.0912312696605,-1.77713879909018,-1.23456465473123,-2.0078025510777
"NVE18986",0,0,0,0,0.280155893027772,0.278193560560082,0.247382341506867,0.407467356726286,0,0.416669132604671
"NVE18987",0,-0.316231075342821,0,0,0.571981733628232,0.401617683739874,0.298385444954282,0.66089110900448,0.40514045071907,0.710687327378023
"NVE18988",0,0,0,0,-0.717389659243832,0,0,0,0,0
"NVE18989",0,0,0,0,0.265989731943425,0.299740870095886,0.238911775590414,0.398592592620782,0,0.391133798984781
"NVE18990",0.329048222406349,-0.380289560532884,0,0,0.709337782939233,0.56364213301687,0.542645865526727,0.957756704131677,0.628708481725328,1.0576430204009
"NVE18991",0,0,0,0,0,0,0,0,0,0
"NVE18992",0,0,0,0,0.276856926115169,0.312787209481459,0.343454106454533,0.463325377083874,0,0.456876879092451
"NVE18993",0.434960282270967,-0.397934987798776,0,0,0.832895270069743,0.431050987996326,0.442843275208946,0.85009007730776,0.415129795036793,0.843479523020421
"NVE18994",0,0,0,0,0,0,0,0,0,0
"NVE18995",0,0,0,0,0,0,0,0,0,0
"NVE18996",0,0,0,0,-0.258564188663305,0,0,-0.285264651153163,0,0
"NVE18997",0,0,0,0,0,0,0,0,0,0
"NVE18998",0,0.376034510445805,0,0,-0.451784179293816,0,-0.433096765897043,-0.567684534818061,-0.49193486597005,-0.706413254489825
"NVE18999",0.690311986721819,0,0,0,0.667446736843146,0,0.508365486364824,0.64374133290271,0,0
"NVE19000",0,0,0,0,-0.56528448718845,0,-0.637532034561385,-0.841571460914463,-0.678526317871467,-1.0133987263837
"NVE19001",0,0,0,0,0,0,0,0,0,0
"NVE19002",-0.323662671949675,0,0,0,0,0,0,0,0,0
"NVE19003",0,0,0.574057165895161,0.543814499429982,0.401983048543343,0,0,0,-0.485485572256334,0
"NVE19004",0.616973143765447,0,0,0,0.640076507150144,0,0.355042085060101,0.494730302542032,0,0
"NVE19005",0.575650723551627,0,0,0,0,0,0.717791227689446,0.661020387092052,0,0
"NVE19006",0,0,0,0,-0.431036073145279,-0.474980843207294,0,-0.611421534654167,0,-0.657833421230543
"NVE19007",0,0,0,-0.280153457462847,0,0,0,0,0.283133926661442,0
"NVE19008",0,0,0,-0.359395645902399,0,0,0.228977187772239,0.29177065915794,0.4221891172881,0.47597277759684
"NVE19009",0,0,0,0,0,0,0,0,0,0
"NVE19010",0,0,0,0,0,0,0,0,0,0
"NVE19011",0,0,0,0,0,0,0,0,0,0
"NVE19012",0,-0.520315523761711,0,0,0.482953409354581,0,0,0.478339535282573,0.515701649689702,0.662693781776923
"NVE19013",0,0,0,0,0.4097222252565,0,0,0.483514213457536,0,0.550772242260822
"NVE19014",0.464729896150468,0,0,0,0.674691926030769,0.427085734334829,0.651475227162595,0.866060131941159,0,0.844926613584208
"NVE19015",0,0.567958772703819,0,0.490379399623327,-0.660082072437034,-0.355485951815068,-0.582502699356542,-0.921992715250416,-0.829869415517202,-1.16790841969632
"NVE19016",0,0,0,0,0,0,0,0,0,0
"NVE19017",0,-0.213162390126364,0,0,0,0,0,0,0.275598509656658,0.286780352112967
"NVE19018",0,0,0,0,0,0,0,0,0,0
"NVE19019",0,0,0,0,0,0,0,0,0,0
"NVE19020",0,0,0,0,0,0,0,0,0,0
"NVE19021",0,0,0,0,0,0,0,0,0,0
"NVE19022",0,0,0,0,0,0,0,0,0,0
"NVE19023",0,0,0,0,0,0,0,0,0,0
"NVE19024",0,0,0,0,0,0,0,0,0,0
"NVE19025",0,-0.191680909697701,-0.275493478232345,-0.243931714682489,0.195758436058298,0.279571004592942,0.248009241043086,0.432372688974441,0.428295162613844,0.573778158973786
"NVE19026",0,0,0,0,0,0,0,0,0,0
"NVE19027",0,0,0,0,0,-0.283650429714527,0,-0.34714108927492,0,0
"NVE19028",0,0,0,0,0.411775876704674,0,0.273563492521595,0.450778450185422,0,0.502616267251316
"NVE19029",0.321820944723191,0,0,0,0.385450323887934,0,0.303439927580635,0.333098114413118,0,0
"NVE19030",0,0,0,0,0.520716248903966,0,0,0.728745537999811,0,0.953017121387847
"NVE19031",0,0,0,0,0,0,0,-0.607182882691766,0,0
"NVE19032",0,0,0,0,0,0,0,0,0,0
"NVE19033",0,0,0,0,0,0,0,0,0,0
"NVE19034",0,0,0,0,0,0,0,0,0,0
"NVE19035",0,0,0,0,0,0,-0.406664891198352,-0.545466948379577,0,0
"NVE19036",0,0.465931682187095,0,0,-0.506560806899265,0,0,-0.551283902477042,0,-0.707959447960146
"NVE19037",0,0,0,0,-0.583734583146093,0,0,-0.837802996908698,-0.805761612242364,-1.09571013729073
"NVE19038",0,0,0,0,-0.968559247458613,-0.881274555855976,-0.873743010957179,-1.39612769523248,0,-1.46480667308917
"NVE19039",0,0.59417424205933,0,0,-0.547011991262092,0,0,-0.830833623323175,-0.877995874120413,-1.13922010409755
"NVE19040",0,0.608635831938901,0,0,-0.618779596670388,0,-0.483805038771448,-0.904994640295462,-0.894850875563975,-1.19989745848102
"NVE19041",0,0,0,0,0,0,0,0,0,0
"NVE19042",0,0,0,0,0,0,0,0,0,0
"NVE19043",-0.853845568229574,0,0,0,-1.24040569004377,-0.999028814274351,-0.882704481407152,-1.53174495304602,0,-1.47309640115607
"NVE19044",0.415170436545712,0,0,0,0.483381926301413,0.43303106306196,0.425742797652657,0.63922569926683,0,0.575520306595718
"NVE19045",0,0,0,0,0,0,0,0,0,0
"NVE19046",0,0,0,0,0.344712568548494,0,0,0,0,0
"NVE19047",0,0,0,0,0,0,0,0,0,0
"NVE19048",0,0,0,0,0,0,0,0,0,0
"NVE19049",0.390265932943554,0,0,0,0.429012877779151,0,0.404264999624032,0.536398596415376,0,0
"NVE19050",0,0,0,0,0.567303926174881,0,0.491707397322497,0.696531241835366,0,0.711207273394939
"NVE19051",0,0,0,0,0,0,0,0,0,0
"NVE19052",0,0,0,0,0,0,0,0,0,0
"NVE19053",0,0,-0.190802187953692,-0.17212752730469,0,0,0,0.177060291292129,0.271538704091072,0.299065552287563
"NVE19054",0,0,0,0,0,0,0,0,0,0
"NVE19055",0,0,0,0,-0.202338246217916,0,0,-0.269697916451153,0,-0.332105940316223
"NVE19056",0,0,0,0,0.303855670351128,0,0,0,0,0
"NVE19057",0,0,0,0,0.394968329544652,0,0,0,0,0
"NVE19058",0,0,0,0,0.534255535351255,0,0.44052905556506,0.577771192658756,0,0.551019035830227
"NVE19059",0.516102934571262,0,0,0,0.778830964702698,0.417335119809257,0.398923391409721,0.750612919901325,0,0.656748263340239
"NVE19060",0,0,0,0,0.656294032387313,0,0.669079292202092,0.904695677742794,0,0.911740595175191
"NVE19061",0,0,0,0,0,0,0,0,0,0
"NVE19062",0,0,0,0,0,0,0,0,0,0
"NVE19063",0,0,0,0,0,0,0,0,0,0
"NVE19064",0,0,0,0,0,0,0,0,0,0
"NVE19065",0,-0.371396278856274,0,-0.412718303781724,0.283205663316185,0,0.324527688241635,0.511222736655526,0.599413352195615,0.7404236990272
"NVE19066",0,0,0,0,0,0,0,0,0,0
"NVE19067",0,0,0,0,0,0,0,0,0,0
"NVE19068",0.580959525445163,-0.401502292122005,0,0,0.982461817567168,0.581435662030147,0.617142923682081,1.07624083315632,0.495281307711161,1.0476810927727
"NVE19069",0,0,0,0,0,0,0,0,0,0
"NVE19070",0,0,0,0,0,0,0,0,0,0
"NVE19071",0.932000534949388,0,0,0,1.11915487373085,0.908458883292391,1.22824363572486,1.58071456843772,0.648714033488329,1.48628544564352
"NVE19072",0,0,0,0,0,0,0,0,0,0
"NVE19073",0,0,0,0,0,0,0,0,0,0
"NVE19074",0,0,0,0,0,0,0,0,0,0
"NVE19075",0,0,0,0,0,0,0,0,0,0
"NVE19076",0,0,0,0,0.373177941471966,0,0,0.475649819539875,0,0.529172147440011
"NVE19077",0,0.617877319139301,0,0,-0.536358236938685,0,0,-0.621591513607132,-0.703110595807749,-0.883134950598875
"NVE19078",0,-0.478254053794374,0,0,0.681143418744563,0,0.433218142068371,0.72072129594305,0.517831930992861,0.825701787795727
"NVE19079",0,0,0,0,0,0,0,0,0,0
"NVE19080",0,0,0,0,0,0,0,0,0,0
"NVE19081",0,0,0,0,0,0,0,0,0,0
"NVE19082",0,0,0,0,0,0,0,0,0,0
"NVE19083",0.398271470889327,0,0,0,0.530429542480014,0,0.3393928181182,0.547943115210891,0,0
"NVE19084",0,0,0,0,0,0,0,0,0,0
"NVE19085",0,0,0,0,-0.501354737459841,0,0,0,0,0
"NVE19086",0,0,0,0,0,0,0,0,0,-0.486280805424774
"NVE19087",0,0,0,0,0,0,0,0,0,0
"NVE19088",0,0,0,0,0,0,0,0,0,0
"NVE19089",0,0,0,0,0,0,0,0,0,0
"NVE19090",0,0,0,0,0,0,0,0,0,0
"NVE19091",0,0,0,0,0,0,0,0,0,0
"NVE19092",0,0,0,0,0,0,0,0,0,0
"NVE19093",0,0,0,0,0,0,0,0,0,0
"NVE19094",0,-0.505554579686634,0,0,0,0,0,0,0,0
"NVE19095",0,0,0,0,0,0,0,0,0,0
"NVE19096",0.436122908813758,0,0,0,0.690649599391175,0.358193856239965,0.484039552312079,0.745281034750645,0,0.702959112533174
"NVE19097",0,0.349861268930973,0,0,0,0,0,0,-0.359685028894996,-0.369451265124449
"NVE19098",0,0,0,0,0,0,-0.192641274297537,-0.229735490706078,0,-0.296795658978642
"NVE19099",0,0,0,0,0,0,0,0,0,0
"NVE19100",0,0,0,0,0.237286760412769,0,0.221610859334879,0.350073067248959,0.298256507184122,0.432219277340567
"NVE19101",0,0,0,0,0,0,0,0,0,0
"NVE19102",0,0,0,0,0,0,0,0,0,0
"NVE19103",-0.455668125427469,0,0,0,-0.59823780155702,-0.73390366111359,-0.598234644887176,-0.975958087927601,-0.520289962500132,-0.997498972315225
"NVE19104",0,0,0,0,0,0,0,0,0,0
"NVE19105",0,0,0,0,0.321064481626652,0,0,0.395040708570032,0,0.465436955752108
"NVE19106",0,0.706208890740584,0,0,-0.634817631942346,0,0,0,0,0
"NVE19107",0,0,0,0,0,0,0,0,0,0
"NVE19108",0,0,0,-0.323342225384912,0,0,0,0,0.3448241432781,0
"NVE19109",0,0,0,0,-0.524610272928886,-0.62828347705505,-0.71420307622706,-0.953913038909243,0,-0.994643086255943
"NVE19110",-0.563686977701362,0,0,0,-0.725310701310643,-0.573610954520512,-0.769732794432743,-1.01571765724992,0,-0.978499076055545
"NVE19111",0,0,0,0,-0.757871843285816,-0.810782195546189,-0.639643302691873,-1.13462911629281,0,-1.19559059602271
"NVE19112",0,0,0,0,-0.420227966201922,0,-0.263555220366779,-0.386775853494893,0,-0.383704831202854
"NVE19113",0,0,0,0,0,0,0,0,0,0
"NVE19114",0,0,0,0,0,0,0,0,0,0
"NVE19115",0,0,0,0,0,0,0,-0.502058588266067,0,-0.632354169225772
"NVE19116",0,0,0,0,0,0,0,0,0,0
"NVE19117",-0.251749868918997,0,0,0,-0.292929499701584,-0.236825378238386,0,-0.279382161001156,0,0
"NVE19118",0.43194713914756,-0.369182711109672,0,0,0.801129850257231,0.498656303810297,0.534275781126846,0.927658785584026,0.495711646436466,0.948913221241641
"NVE19119",0,0,0,0,0,0,0,0,0,0
"NVE19120",0,0,0,0,0,0,0,0,0,0
"NVE19121",0,0,0,0,-0.384358364321462,0,0,0,0,0
"NVE19122",0.28000523280363,0,0,0,0.403139893934288,0.28870132067502,0.347751065686316,0.51175376349001,0.231748530686379,0.495667789089187
"NVE19123",0,0,0,0,-0.609302345617521,-0.371711656326701,-0.428603846316297,-0.707646394071314,0,-0.713322621229694
"NVE19124",0,0,0,0,0,0,0,0,0,0
"NVE19125",0.334280943534549,0,0,0,0.410813957314452,0,0.401214704634396,0.52143859640324,0,0.472397200908757
"NVE19126",0,-0.271913084573349,0,0,0.207855470511063,0,0,0.240422900123953,0.304480514186239,0.363268556388203
"NVE19127",0,0,0,0,-0.901093751589216,0,-0.595268076283123,-0.940853802475804,0,-0.912020817068828
"NVE19128",0,0.478803795585174,0,0,-0.831187572871186,0,-0.660493584428293,-0.969705521915668,-0.617321744629656,-1.05801849227637
"NVE19129",0,0,0,0,-0.354526338117538,-0.425854359142907,-0.423766640885851,-0.630617653453594,-0.400941870708962,-0.687706713055314
"NVE19130",0,-0.39596062365177,0,0,0.634056794379353,0.371482012351131,0.525410104890268,0.823331451703826,0.585235280976243,0.939044010934706
"NVE19131",0,0,0,0,-0.803839345063715,0,0,0,0,0
"NVE19132",0,-0.677700584105768,0,-0.545569574489209,0.732379371425032,0,0.600248361808473,0.940046607334554,0.885367820015289,1.21694259200845
"NVE19133",0,0,0,0,0,0,0,0,0,0
"NVE19134",-0.368938341677306,0,0,-0.613666972838234,-0.269968532190942,0,0,0,0.429952640975288,0
"NVE19135",0,0,0,0,0,0,0,0,0,0
"NVE19136",0,0,0,0,0,0,0,0,0,0
"NVE19137",0,0,0,0,0.313273846284176,0,0.242553235120527,0.317142057274501,0,0
"NVE19138",0,0,0,0,0,0,0,0,0,0
"NVE19139",0,0,0,0,0,0,0,0,0,0
"NVE19140",0,0,0,0,0.26626531475939,0,0.267212166816976,0.329235293939849,0,0.412437703229594
"NVE19141",0,0,0,0,0,0,0,-0.418241755845304,0,-0.550086689664766
"NVE19142",0,0.225946366950354,0,0,0,0,0,0,0,0
"NVE19143",0,0,0,0,0,0,0,0,0,0
"NVE19144",0,0,0,0,0,0,0,0,0,0
"NVE19145",0,0,0,0,0,0,0,0,0,0
"NVE19146",0,0,0,0,0,0,0,0,0,0
"NVE19147",0,0,0,0,0,0,0,0,0,0
"NVE19148",0,0,0,0,0.599209445530609,0,0,0.792323074023511,0,0.906708304198503
"NVE19149",0,0,0,0,0.447848343672567,0,0,0,0,0
"NVE19150",0,0,0,0,0,0,0,0,0,0
"NVE19151",0,0,0,0,0,0,0,0,0,0
"NVE19152",0,0,0,0,0,0,0,0,0,0
"NVE19153",0,0,0,0,0,0,0,0,0,0
"NVE19154",0,0,0,0,0,0,0,0,0,0
"NVE19155",0,0,0,0,0,0,0,0,0,0
"NVE19156",0,0,0,0,0,0,0,0,0,0
"NVE19157",-0.723517106355764,0,0,0,-0.716211027229173,-0.79496019176591,-0.732082929239439,-1.0565453933571,0,-0.926382664440049
"NVE19158",0.350322389574658,0,0,0,0.49656506711402,0,0.298234000961725,0.458414216863885,0,0.377670339102068
"NVE19159",0,0,0,0,0.411683305472278,0,0,0,0,0
"NVE19160",-0.260074622397915,0,0,0,-0.274832941500685,-0.290793503895659,-0.269950979068221,-0.397316141589637,0,-0.356372160629186
"NVE19161",0,0,0,0,0,0,0,0,0,0
"NVE19162",0,0,0,0,0,0,0,0,0,0
"NVE19163",0,0,0,0,0,0,0,0,0,0
"NVE19164",0,0,0,0,0,0,0,0,0,0
"NVE19165",-0.486051098311151,0,0,0,-0.347492038595246,0,-0.350940956895899,-0.351837841591313,0,0
"NVE19166",0,0,0,0,0,0,0,0,0,0
"NVE19167",0,0,0,0,0,0,0,0,0,0
"NVE19168",0,0,0,0,0,0,0,0,0,0
"NVE19169",0,0,0,0,0,0,0,0,0,0
"NVE19170",0,0,0,0,0,0,0,0,0,0
"NVE19171",0,0,0,0,0,0,0,0,0,0
"NVE19172",0,0,0,0,0,0,0,0,0,0
"NVE19173",0,0,0,0,-0.310373663157949,0,-0.316854529446708,-0.40386158341491,0,0
"NVE19174",0,0,0,0,0,0,0,0,0,0
"NVE19175",0,0,0,0,0,0,0,0,0,0
"NVE19176",0,0,0,0,0,0,0,0,0,0
"NVE19177",0,0,0,0,0,0,0,0,0,0
